956703932 1046454590 1037479524
3074 961461892 1036308353 1234
3075 961475576 1026719713 243
3076 961475959 1002819049 17
3077 961488205 1009397603 29
3078 961488205 1022377503 44
3079 961488650 1016724250 190
3080 961488650 1024619438 150
3081 961527362 1036724604 169
3082 961529783 1000091471 47
3083 961529876 1029643752 305
3084 961531493 1029473586 35
3085 961540624 977975723 3
3086 961542405 1035343152 338
3087 961543708 1017693657 120
3088 961544075 1017694179 10
3089 961563654 1029989941 76
3090 961607063 1024619703 190
3091 961618053 1029580765 45
3092 961639967 1014452563 20
3093 961688189 1031839089 13
3094 961690766 1008622916 14
3095 961690973 996349506 13
3096 961691495 1019082779 50
3097 961691562 1007677755 14
3098 961704230 1005811028 80
3099 961718594 1009573719 17
3100 961727353 1009635576 8
3101 961734441 1010980339 41
3102 961734594 975264344 18
3103 961787615 1006744375 9
3104 961789219 1002084182 17
3105 961789769 1017716845 18
3106 961789820 1029459011 18
3107 961863087 1036186854 11
3108 961907481 976308358 4
3109 961911784 1026790359 30
3110 961948562 1027848024 64
3111 961969400 988254172 10
3112 961970544 1030228156 28
3113 961982485 1035494015 551
3114 961995697 1036963063 419
3115 961995772 1035493747 163
3116 962022697 970080151 2
3117 962022697 976589311 2
3118 962023338 1028074549 11
3119 962043014 1032407256 245
3120 962058468 974476391 2
3121 962069719 1018279609 104
3122 962069834 1029708464 53
3123 962147772 976290376 6
3124 962155429 1027205808 156
3125 962157431 1036308383 1010
3126 962198357 1009574506 72
3127 962198377 1007444525 8
3128 962198910 974943857 8
3129 962200220 978822874 16
3130 962202232 1017712284 37
3131 962225634 977887414 8
3132 962258324 976233324 10
3133 962306955 999700744 4
3134 962312177 980963755 18
3135 962333507 976590078 6
3136 962333643 1027014563 85
3137 962333730 979452396 5
3138 962334406 1018299263 16
3139 962335346 976298070 4
3140 962338099 974943274 5
3141 962363103 1029979157 59
3142 962363214 1030337896 143
3143 962363214 1004654313 46
3144 962363239 999375730 20
3145 962398756 977888392 6
3146 962407957 1033977386 38
3147 962418448 1036978324 11
3148 962418530 1023425569 12
3149 962428831 998442962 37
3150 962438188 1017716926 15
3151 962454691 1029991246 24
3152 962467735 1014451616 60
3153 962474340 989848550 17
3154 962474728 1011534561 17
3155 962482200 979959215 8
3156 962484472 1031281805 232
3157 962487485 974836640 7
3158 962489073 992096142 35
3159 962491722 1027846928 37
3160 962498201 1024821664 26
3161 962502840 974824749 2
3162 962507271 1017608306 7
3163 962511591 974874026 3
3164 962511756 1026905112 15
3165 962512603 1036309226 25
3166 962512915 1011769819 17
3167 962513136 976474144 10
3168 962520914 1027223813 14
3169 962550815 1025223920 35
3170 962581276 994608525 24
3171 962582951 1014686602 4
3172 962592621 989241324 17
3173 962597546 981004064 8
3174 962599580 974915518 2
3175 962599985 1017440482 13
3176 962600194 979452530 17
3177 962600696 976587027 12
3178 962600708 996965605 27
3179 962606204 1018132972 46
3180 962606236 1037423329 607
3181 962606390 976654828 5
3182 962606485 1030762155 11
3183 962637542 975362757 17
3184 962637697 998488848 28
3185 962638067 1019972926 9
3186 962644777 1033684736 24
3187 962645716 1031343353 4
3188 962646681 990162860 7
3189 962647016 1033276163 26
3190 962662136 976234090 10
3191 962678871 1006901562 30
3192 962682888 976046367 11
3193 962712173 985372748 13
3194 962722522 976867746 4
3195 962722549 963187849 2
3196 962722578 1036344630 17
3197 962737163 964037004 2
3198 962738549 1023346140 32
3199 962739002 992133840 11
3200 962757020 962984650 2
3201 962766423 1031728299 70
3202 962781918 962781918 1
3203 962816512 983673088 14
3204 962816796 991430976 8
3205 962830843 976586255 2
3206 962843500 994426659 4
3207 962892447 975013198 5
3208 962921235 994109678 12
3209 962924968 1036259676 5
3210 962926649 978664038 8
3211 962928971 1015277081 9
3212 962929415 977432836 3
3213 962929707 1002402914 6
3214 962931629 1030916810 7
3215 962932391 962932391 1
3216 962937512 1028229366 22
3217 962948384 1003626201 33
3218 962957135 1009698254 46
3219 962959319 1018300174 20
3220 962959319 1028507630 8
3221 962995780 1025247265 25
3222 962998198 975107162 5
3223 962998641 1004923950 29
3224 963001324 974855948 10
3225 963015075 983668796 5
3226 963032096 966019247 4
3227 963087998 963087998 1
3228 963104364 980386728 9
3229 963105678 965869069 2
3230 963106206 1015738441 13
3231 963156966 1029948052 284
3232 963157035 1014821744 58
3233 963157035 1029947846 219
3234 963162948 1036310775 814
3235 963175244 1034355223 359
3236 963178848 1037434066 244
3237 963180222 1021670695 2
3238 963203313 975193302 7
3239 963211587 1021319090 83
3240 963264929 1030475438 303
3241 963269252 1030229247 100
3242 963277848 1025962034 18
3243 963325589 1032406679 199
3244 963346731 1036260332 83
3245 963355815 1035827818 11
3246 963365428 1016723688 104
3247 963518863 1000869116 21
3248 963531349 998492228 43
3249 963531418 974824749 7
3250 963545515 1015016213 19
3251 963587750 1024442515 16
3252 963591913 1031017785 1500
3253 963682357 969897983 2
3254 963738971 993443831 15
3255 963803121 1027277890 50
3256 963803215 1024465835 63
3257 963894395 1026668255 5
3258 963899863 1029310059 66
3259 963953233 1035562221 8
3260 963953265 976397578 3
3261 963953313 990992143 4
3262 964030592 976296847 6
3263 964036661 989241254 10
3264 964050337 964050337 1
3265 964106163 1010110410 22
3266 964122848 1009865687 9
3267 964154435 1015737947 21
3268 964164122 976760260 7
3269 964198500 1009073185 8
3270 964223340 1020387096 6
3271 964225429 1017667751 8
3272 964270195 1007445225 2
3273 964270414 975611622 9
3274 964315446 1037256024 136
3275 964384210 1033990432 459
3276 964444186 1027222447 3
3277 964445936 974836920 2
3278 964446371 1033421681 15
3279 964453391 1032132318 48
3280 964460301 964460301 1
3281 964472232 1031910869 44
3282 964495321 999043946 3
3283 964551353 964551353 1
3284 964551353 964551353 1
3285 964566874 974839011 4
3286 964569506 975376958 4
3287 964574157 975393687 12
3288 964639208 1008574822 21
3289 964665785 974750758 2
3290 964707066 974753277 2
3291 964807490 1026010361 115
3292 964807558 1005695616 34
3293 964856415 1030227487 29
3294 964981165 1030030588 23
3295 964984455 966923188 3
3296 964988462 1009397522 306
3297 964989524 1036311348 179
3298 964991924 1035207453 20
3299 964991941 1028393944 176
3300 964991964 1030919102 178
3301 964991997 1025322294 373
3302 964992062 1036260350 406
3303 964998631 1017694179 112
3304 965011391 1019672099 138
3305 965013031 1007094596 7
3306 965013057 976654787 2
3307 965013057 965013057 1
3308 965013093 974723918 2
3309 965013093 1009072819 3
3310 965013093 987709390 2
3311 965013115 991268567 2
3312 965013136 975719775 3
3313 965013136 1029032409 3
3314 965016691 1030110662 42
3315 965059907 1030921906 28
3316 965061428 1010317705 28
3317 965083131 1037340535 181
3318 965085835 1030816817 70
3319 965085895 1019340816 13
3320 965088723 977169530 11
3321 965096090 976806294 13
3322 965098960 1030920580 30
3323 965102580 1036724843 247
3324 965103328 1028505866 89
3325 965103364 1023206465 47
3326 965105516 1008268315 37
3327 965105516 1036308185 474
3328 965117469 1018858949 7
3329 965145533 1010798953 31
3330 965155047 1024075428 5
3331 965156810 1031330752 38
3332 965157303 975698774 4
3333 965165172 977886932 8
3334 965175054 975037159 24
3335 965175125 1018027708 41
3336 965176346 1018135952 17
3337 965177668 977169630 15
3338 965178003 994960830 55
3339 965183730 992315842 20
3340 965185922 1004129769 24
3341 965186968 976670008 2
3342 965189026 978577998 7
3343 965221762 965221762 1
3344 965240633 977291232 18
3345 965271025 1032136744 30
3346 965279133 975359445 3
3347 965305231 968949398 3
3348 965315784 1014686727 2
3349 965322604 1034352231 196
3350 965323479 983696696 7
3351 965323874 1019339776 13
3352 965325282 1020550974 13
3353 965325372 965325372 1
3354 965327221 996349655 6
3355 965330550 1016229572 17
3356 965332579 977421113 8
3357 965335291 979530673 2
3358 965336532 1019971378 24
3359 965336725 1029989403 3
3360 965339071 993402870 2
3361 965341582 978578840 7
3362 965350947 966127514 2
3363 965362258 999375730 15
3364 965411441 1014961159 9
3365 965412627 977523349 5
3366 965412627 965412627 1
3367 965432729 1004308692 7
3368 965441808 1037343826 400
3369 965480123 1020191538 19
3370 965505565 967343582 2
3371 965525944 1000869342 13
3372 965531544 976894519 5
3373 965576932 971021586 2
3374 965613054 998787832 9
3375 965624683 965624683 1
3376 965659724 1029309135 23
3377 965673801 1030230159 114
3378 965673859 1021222823 139
3379 965690592 1024173191 2
3380 965700084 1009125341 77
3381 965700268 1030042581 239
3382 965708038 1014035693 29
3383 965711994 1029498383 6
3384 965794075 1030087001 65
3385 965794125 1031355597 16
3386 965798322 974915497 2
3387 965798707 1016776052 4
3388 965850395 975264840 5
3389 965853709 1014236709 5
3390 965859710 965859710 1
3391 965879703 975783394 5
3392 965931556 976397841 7
3393 965933788 974820904 3
3394 965939526 1012023706 9
3395 965941037 977198784 8
3396 966000167 974561948 4
3397 966019187 975263628 2
3398 966039678 1036724702 38
3399 966131496 1025840289 5
3400 966135933 1036311315 428
3401 966135933 1035914545 279
3402 966137302 1029430860 66
3403 966138906 1036308974 181
3404 966181564 1025236071 9
3405 966182270 1009259348 15
3406 966188018 1037240262 690
3407 966260069 1025569964 101
3408 966263700 990595309 3
3409 966264300 1012097767 11
3410 966266074 997104537 11
3411 966278756 1035131388 49
3412 966282960 1010888563 3
3413 966286849 1007445055 5
3414 966286947 1033877597 298
3415 966301522 1015105608 16
3416 966307995 981482235 2
3417 966360115 976307696 7
3418 966429306 976138188 5
3419 966433930 989201305 5
3420 966460690 995771031 4
3421 966540556 992384945 15
3422 966541092 1028548092 59
3423 966600082 966600082 1
3424 966604092 976588372 4
3425 966610244 976298130 5
3426 966615872 991940433 8
3427 966627049 967120177 2
3428 966627049 974836825 2
3429 966658766 1037424338 649
3430 966711571 974722442 6
3431 966719760 966719760 1
3432 966835923 997320494 2
3433 966882107 977886932 4
3434 966883381 1027634786 21
3435 966916243 1016492378 2
3436 966931298 1034020553 4
3437 966967283 1027037125 40
3438 966982064 1036310539 202
3439 967042715 1018132759 18
3440 967051585 1011717650 4
3441 967060437 967060437 1
3442 967069241 1028868567 5
3443 967070204 991140985 4
3444 967133420 967133420 1
3445 967154075 967154075 1
3446 967164501 1015027947 24
3447 967164626 976046397 12
3448 967222950 1025737611 40
3449 967360828 1004486384 13
3450 967494672 967494672 1
3451 967501138 1014172110 6
3452 967556181 1026879142 143
3453 967570798 1036428955 225
3454 967586249 984154084 7
3455 967649805 974838711 2
3456 967660610 996710065 6
3457 967668728 1011681019 3
3458 967693121 1031975036 37
3459 967828156 967828156 1
3460 967866196 1002586454 7
3461 967959358 985427357 11
3462 968014458 975530631 3
3463 968035839 1036987198 38
3464 968049527 1027632930 12
3465 968052037 1026376170 3
3466 968082635 974821275 2
3467 968093459 1034272565 143
3468 968203754 995956968 12
3469 968350888 981004491 7
3470 968358580 972357232 2
3471 968366331 968366331 1
3472 968433131 985230298 4
3473 968461792 991269301 5
3474 968602388 976159107 8
3475 968635961 974838817 3
3476 968640813 1024917421 26
3477 968769978 1007415927 9
3478 968949695 975013011 3
3479 969065392 1017773556 11
3480 969286230 1035597099 983
3481 969308620 1037338393 548
3482 969310837 1030161447 134
3483 969319096 1037433988 124
3484 969321975 1022015506 180
3485 969321975 1035343032 347
3486 969321975 1031342479 111
3487 969321975 1019670918 135
3488 969321975 1030920491 27
3489 969321975 1023206589 26
3490 969321975 1026340597 15
3491 969321975 1030920643 22
3492 969321975 1026340678 28
3493 969322029 1032652620 92
3494 969322029 1028505940 279
3495 969322029 1026340445 167
3496 969322029 1020646438 87
3497 969322029 1032407008 47
3498 969322029 979279104 39
3499 969406363 1022013609 222
3500 969410618 1033111222 103
3501 969466671 1024191247 66
3502 969467281 1022110576 52
3503 969497598 1032652620 93
3504 969503595 1034015933 195
3505 969503622 1035046362 123
3506 969504961 1018060883 231
3507 969584076 1037433988 146
3508 969587762 1032051407 175
3509 969587813 1036308602 44
3510 969625763 1030042414 14
3511 969643726 1037238728 205
3512 969681576 1017759011 104
3513 969753305 974760437 4
3514 969823071 1009820717 27
3515 969832392 1029736361 69
3516 969943743 978662790 2
3517 969982016 1032131747 431
3518 970074286 970074286 1
3519 970080303 975360647 5
3520 970351114 970351114 1
3521 970503972 1037057422 637
3522 970601767 994454260 21
3523 970601767 1030227325 70
3524 970946482 1035493641 843
3525 970983607 1027501256 15
3526 971135120 1029864262 55
3527 971151796 974944293 3
3528 971221321 1013363429 26
3529 971222109 1034957505 31
3530 971222310 1007158921 13
3531 971242692 1010160740 21
3532 971348504 1031068665 381
3533 971370280 1030919639 12
3534 971537746 974838954 2
3535 971579786 1020013487 26
3536 971579882 974767333 2
3537 971626739 1028096790 99
3538 971732205 974580501 2
3539 971768132 977019205 4
3540 972018703 1030981343 5
3541 972021610 977459200 28
3542 972058919 1027277615 43
3543 972109348 1036310722 94
3544 972423586 977325719 3
3545 972428391 1014074671 20
3546 972439040 972439040 1
3547 972443618 1024376596 23
3548 972452947 972452947 1
3549 972511556 1017694179 16
3550 972574664 974838787 2
3551 973000847 1037255955 74
3552 973450177 1037422741 291
3553 973628924 978570767 4
3554 973841091 976498099 8
3555 973871044 1028833432 24
3556 974054206 979678538 2
3557 974074001 996711993 4
3558 974221429 974221429 1
3559 974245048 1032648503 52
3560 974413229 974413229 1
3561 974478452 974478452 1
3562 974523185 1017581592 4
3563 974524515 1032515716 2
3564 974580501 974580501 1
3565 974595248 974595248 1
3566 974597211 978973118 4
3567 974599192 1037239245 9
3568 974642374 974642374 1
3569 974642401 974642401 1
3570 974642666 994130298 7
3571 974642666 1027699777 32
3572 974647850 1023992775 8
3573 974652640 974652640 1
3574 974655893 975530491 3
3575 974676300 976904399 2
3576 974692384 1033617344 39
3577 974693710 995559057 5
3578 974693867 974693867 1
3579 974695157 974838632 2
3580 974695341 974695341 1
3581 974702880 1025057040 2
3582 974704241 988651512 7
3583 974704282 1020313885 4
3584 974705085 974705085 1
3585 974705104 997908340 6
3586 974705435 974838474 3
3587 974705435 974705435 1
3588 974707318 982950474 4
3589 974709129 1029360398 37
3590 974710412 989237678 3
3591 974717448 985372417 4
3592 974719851 974719851 1
3593 974725573 979399501 3
3594 974730255 974795237 2
3595 974756684 974756684 1
3596 974763628 1026249529 30
3597 974775198 974775198 1
3598 974788402 975482730 2
3599 974790833 974790833 1
3600 974824749 974824749 1
3601 974824774 974824774 1
3602 974825578 974825578 1
3603 974825679 974825679 1
3604 974828904 974915385 2
3605 974836338 1027989302 8
3606 974836338 975783457 2
3607 974836379 974836379 1
3608 974836437 974836437 1
3609 974836590 974945280 2
3610 974836640 974836640 1
3611 974836795 974945315 2
3612 974836795 974836795 1
3613 974836871 1018298403 3
3614 974836920 974836920 1
3615 974837096 974837096 1
3616 974838371 974838371 1
3617 974838395 974838395 1
3618 974838501 982948890 2
3619 974838501 976587684 5
3620 974838528 976586789 2
3621 974838528 979767184 2
3622 974838580 974838580 1
3623 974838787 974838787 1
3624 974839011 974839011 1
3625 974839099 994120582 3
3626 974839150 974839150 1
3627 974839243 974839243 1
3628 974839265 974839265 1
3629 974839366 976589775 2
3630 974839413 974839413 1
3631 974839413 974839413 1
3632 974840716 1018212788 2
3633 974841778 979452396 7
3634 974865617 975737299 2
3635 974869135 976586721 2
3636 974875401 1024194139 5
3637 974878851 974878851 1
3638 974915361 974915361 1
3639 974915361 1014582351 3
3640 974915410 976208238 2
3641 974915454 974915454 1
3642 974915454 975804909 2
3643 974915454 974915454 1
3644 974915568 974915568 1
3645 974942506 974942506 1
3646 974943274 974943274 1
3647 974967713 982017562 3
3648 975074499 975074499 1
3649 975103496 975103496 1
3650 975172935 1000082568 2
3651 975215116 975215116 1
3652 975264410 1026790803 5
3653 975269202 986484763 3
3654 975271957 976904398 5
3655 975280800 975280800 1
3656 975357193 975357193 1
3657 975382922 975382922 1
3658 975469426 979530489 2
3659 975555310 975555310 1
3660 975559320 977850585 3
3661 975575708 975575708 1
3662 975627921 975627921 1
3663 975971581 975971581 1
3664 976029116 976029116 1
3665 976048643 976048643 1
3666 976161325 977026554 2
3667 976206196 976206196 1
3668 976287703 991013952 2
3669 976332080 1010462431 2
3670 976506218 976506218 1
3671 976588990 976588990 1
3672 976599114 1016955765 2
3673 976654828 976654828 1
3674 976766917 1024176337 2
3675 977208529 1021718998 4
3676 977694356 977694356 1
3677 977844715 977844715 1
3678 977979487 977979487 1
3679 978663691 978663691 1
3680 978663826 978663826 1
3681 979530673 997908076 2
3682 979914044 1031438709 5
3683 979988590 979988590 1
3684 982013411 1026604577 7
3685 985508256 995663888 2
3686 985819041 1029992217 20
3687 985827575 985827575 1
3688 991011999 1034602863 24
3689 1000082431 1000082431 1
3690 1000082568 1000082568 1
3691 1000082568 1032407478 3
3692 1000961159 1031532546 2
3693 1000996574 1000996574 1
3694 1006637498 1006637498 1
3695 1007064872 1010971390 2
3696 1010087721 1031507666 2
3697 1013537411 1013537411 1
3698 1014018924 1014018924 1
3699 1014502927 1016563709 2
3700 1014866656 1014866656 1
3701 1015890867 1015890867 1
3702 1025574350 1025574350 1
3703 1029337483 1029337483 1
3704 1033002064 1033002064 1
3705 1035152972 1035152972 1
3706 1036451763 1036451763 1
